corpus	fname	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	annotated_key	harmony_version	annotators	reviewers	composed_start	composed_end	composed_source	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	mscVersion	platform	source	translator	title_text	subtitle_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	imslp	musicbrainz	viaf	wikidata	originalFormat	staff_1_ambitus	staff_1_instrument	staff_2_ambitus	staff_2_instrument	score_integrity	imslp.1	key	mode	typesetter	text	pdf	score integrity	comments	staff_3_ambitus	staff_3_instrument	PDF	staff_4_ambitus	staff_4_instrument
beethoven_piano_sonatas	24-1	1: 2/4, 5: 4/4	1: 6	109	105	424.0	207	205	816.0	(((39, 40), (41,)), ((108,), (109,)))	1349.75	2142	1216	0	0	286	F#	2.3.0	Adrian Nagel (2.2.0), Hanné Becker (2.3.0)	AN	1809	1809	OxfordMusicOnline	Ludwig van Beethoven	Sonata no. 24	1	Adagio cantabile - Allegro ma non broppo	op.78					2019-03-05	3.02	Apple Macintosh			Sonata no. 24	1. Adagio cantabile - Allegro ma non broppo		Ludwig van Beethoven	3.6.2	1.1.1	beethoven_piano_sonatas/MS3	beethoven_piano_sonatas/MS3/24-1.mscx	False	30-92 (F#1-G#6)	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/db69f268-01ba-35ef-a151-39dff04e7fff		https://www.wikidata.org/wiki/Q146631	xml	53-92 (E#3-G#6)	piano	30-78 (F#1-F#5)	piano														
beethoven_piano_sonatas	24-2	1: 2/4	1: 6	183	183	370.5	183	183	370.5		792.5	1813	1140	0	0	317	F#	2.3.0	Adrian Nagel (2.3.0)	Victor Zheng	1809	1809	OxfordMusicOnline	Ludwig van Beethoven	Sonata no. 24	2	Allegro vivace	op.78					2019-03-05	3.02	Apple Macintosh			Sonata no. 24	2. Allegro vivace		Ludwig van Beethoven	3.6.2	1.1.1	beethoven_piano_sonatas/MS3	beethoven_piano_sonatas/MS3/24-2.mscx	False	30-94 (F#1-A#6)	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/d3ad3708-019b-36bb-a99e-80b1f3e97482		https://www.wikidata.org/wiki/Q146631	xml	44-94 (G#2-A#6)	piano	30-93 (F#1-A6)	piano														
beethoven_piano_sonatas	26-1	1: 2/4, 17: 2/2	1: -3	257	255	996.0	308	307	1200.0	(((68, 69), (70, 71)),)	3049.92	2681	1386	0	0	537	Eb	2.3.0	Adrian Nagel (2.2.0), John Heilig (2.3.0)	AN	1809	1810	OxfordMusicOnline	Ludwig van Beethoven	Sonata no. 26 'Les Adieux'	1	Das Lebewohl: Adagio - Allegro	op.81a					2019-03-05	3.02	Apple Macintosh			Sonata no. 26 'Les Adieux'	1. Das Lebewohl: Adagio - Allegro		Ludwig van Beethoven	3.6.2	1.1.1	beethoven_piano_sonatas/MS3	beethoven_piano_sonatas/MS3/26-1.mscx	False	29-96 (F1-C7)	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/c77882db-f275-394f-a59c-7f37061d240f		https://www.wikidata.org/wiki/Q145699	xml	46-96 (Bb2-C7)	piano	29-82 (F1-Bb5)	piano														
beethoven_piano_sonatas	26-2	1: 2/4	1: -3	42	42	84.0	42	42	84.0		268.0	867	440	0	0	127	Eb	2.3.0	Adrian Nagel (2.2.0), Amelia Brey (2.3.0)	AB, Victor Zheng	1809	1810	OxfordMusicOnline	Ludwig van Beethoven	Sonata no. 26 'Les Adieux'	2	Abwesenheit: Andante espressivo	op.81a					2019-03-05	3.02	Apple Macintosh			Sonata no. 26 'Les Adieux'	2. Abwesenheit: Andante espressivo		Ludwig van Beethoven	3.6.2	1.1.1	beethoven_piano_sonatas/MS3	beethoven_piano_sonatas/MS3/26-2.mscx	False	29-92 (F1-Ab6)	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/a6e3a8dd-affd-3e3f-9924-21ade3626e8e		https://www.wikidata.org/wiki/Q145699	xml	55-92 (G3-Ab6)		29-69 (F1-A4)															
beethoven_piano_sonatas	26-3	1: 6/8	1: -3	197	196	591.0	267	267	801.0	(((81,), (82,)),)	1824.75	3861	1853	0	0	317	Eb	2.3.0	Adrian Nagel (2.3.0)	VZ	1809	1810	OxfordMusicOnline	Ludwig van Beethoven	Sonata no. 26 'Les Adieux'	3	Das Wiedersehen: Vivacissimamente	op.81a					2019-03-05	3.02	Apple Macintosh			Sonata no. 26 'Les Adieux'	3. Das Wiedersehen: Vivacissimamente		Ludwig van Beethoven	3.6.2	1.1.1	beethoven_piano_sonatas/MS3	beethoven_piano_sonatas/MS3/26-3.mscx	False	29-101 (F1-F7)	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/f0ef7021-e61e-331d-9322-2925bf1d2f9a		https://www.wikidata.org/wiki/Q145699	xml	46-101 (Bb2-F7)	piano	29-82 (F1-Bb5)	piano														
beethoven_piano_sonatas	30-1	1: 2/4, 10: 3/4, 17: 2/4, 60: 3/4, 69: 2/4	1: 4, 63: 0, 65: 4	103	99	218.0	103	99	218.0		695.0	1553	975	0	0	252	E	2.3.0	Adrian Nagel (2.2.0), Amelia Brey (2.3.0)	AB, AN	1820	1820	OxfordMusicOnline	Ludwig van Beethoven	Sonata no. 30	1	Vivace ma non troppo - Adagio espressivo	op.109					2019-03-05	3.02	Apple Macintosh			Sonata no. 30	1. Vivace ma non troppo - Adagio espressivo		Ludwig van Beethoven	3.6.2	1.1.1	beethoven_piano_sonatas/MS3	beethoven_piano_sonatas/MS3/30-1.mscx	False	27-95 (D#1-B6)	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/9cb1817a-12b0-3717-aa38-7cd6b57fc4f7	https://viaf.org/viaf/179823640	https://www.wikidata.org/wiki/Q145699	xml	40-95 (E2-B6)	piano	27-95 (D#1-B6)	piano														
beethoven_piano_sonatas	30-2	1: 6/8	1: 1	177	177	531.0	177	177	531.0		1551.5	1464	793	0	0	320	e	2.3.0	Adrian Nagel (2.3.0)	Victor Zheng	1820	1820	OxfordMusicOnline	Ludwig van Beethoven	Sonata no. 30	2	Prestissimo	op.109					2019-03-05	3.02	Apple Macintosh			Sonata no. 30	2. Prestissimo		Ludwig van Beethoven	3.6.2	1.1.1	beethoven_piano_sonatas/MS3	beethoven_piano_sonatas/MS3/30-2.mscx	False	28-93 (E1-A6)	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/de44b358-aaa8-3b1f-8585-cea2c572af7a	https://viaf.org/viaf/179823640	https://www.wikidata.org/wiki/Q145699	xml	43-93 (G2-A6)	piano	28-76 (E1-E5)	piano														
beethoven_piano_sonatas	30-3	1: 3/4, 68: 2/4, 100: 9/8, 120: 2/2, 160: 3/4, 164: 9/8, 168: 3/4	1: 4	211	203	673.5	252	248	814.5	(((24,), (25,)), ((33, 34), (35,)), ((107, 108), (109, 110)), ((117, 118), (119,)))	2061.96	4118	2135	0	0	656	E	2.3.0	Adrian Nagel (2.3.0)	Victor Zheng	1820	1820	OxfordMusicOnline	Ludwig van Beethoven	Sonata no. 30	3	Gesangvoll, mit innigster Empfindung: Andante molto cantabile ed espressivo	op.109					2020-04-29	3.02	Linux			Sonata no. 30	3. Gesangvoll, mit innigster Empfindung: Andante molto cantabile ed espressivo		Ludwig van Beethoven	3.6.2	1.1.1	beethoven_piano_sonatas/MS3	beethoven_piano_sonatas/MS3/30-3.mscx	False	30-95 (F#1-B6)	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/5e34dd23-fe25-3f7f-9762-ac128c7b26eb	https://viaf.org/viaf/179823640	https://www.wikidata.org/wiki/Q145699	xml	47-95 (B2-B6)		30-84 (F#1-C6)															
beethoven_piano_sonatas	31-1	1: 3/4	1: -4, 69: 4, 78: -4	116	116	348.0	116	116	348.0		1107.25	2706	1524	0	0	339	Ab	2.3.0	Adrian Nagel (2.2.0), John Heilig (2.3.0)	AN	1821	1822	OxfordMusicOnline	Ludwig van Beethoven	Sonata no. 31	1	Moderato cantabile molto espressivo	op.110					2019-03-05	3.02	Apple Macintosh			Sonata no. 31	1. Moderato cantabile molto espressivo		Ludwig van Beethoven	3.6.2	1.1.1	beethoven_piano_sonatas/MS3	beethoven_piano_sonatas/MS3/31-1.mscx	False	29-94 (F1-Bb6)	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/5102b059-2457-30a8-8013-d45acf9ed266	https://viaf.org/viaf/179823640	https://www.wikidata.org/wiki/Q145699	xml	36-94 (C2-Bb6)		29-80 (F1-Ab5)															
beethoven_piano_sonatas	31-2	1: 2/4	1: -4, 43: -5, 98: -4	162	158	324.0	230	228	460.0	(((40, 41), (42,)), ((145, 146), (147,)))	977.0	926	399	0	0	201	f	2.3.0	Adrian Nagel, Victor Zheng (2.3.0)	AN	1821	1822	OxfordMusicOnline	Ludwig van Beethoven	Sonata no. 31	2	Allegro molto	op.110					2019-03-05	3.02	Apple Macintosh			Sonata no. 31	2. Allegro molto		Ludwig van Beethoven	3.6.2	1.1.1	beethoven_piano_sonatas/MS3	beethoven_piano_sonatas/MS3/31-2.mscx	False	29-94 (F1-Bb6)	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/e83b7804-7b03-37f9-bfed-f8ab96a49e85	https://viaf.org/viaf/179823640	https://www.wikidata.org/wiki/Q145699	xml	49-94 (Db3-Bb6)	piano	29-90 (F1-Gb6)	piano														
beethoven_piano_sonatas	31-3	1: 4/4, 9: 12/16, 29: 6/8, 117: 12/16, 140: 6/8	1: -5, 5: 4, 7: -6, 29: -4, 119: -2, 140: 1, 157: -2, 178: -4	217	212	651.0	217	212	651.0		2064.62	3808	1791	0	0	644	Ab	2.3.0	Adrian Nagel (2.2.0), Victor Zheng (2.3.0)	AN	1821	1822	OxfordMusicOnline	Ludwig van Beethoven	Sonata no. 31	3	Adagio ma non troppo - Allegro ma non troppo	op.110					2019-03-05	3.02	Apple Macintosh			Sonata no. 31	3. Adagio ma non troppo - Allegro ma non troppo		Ludwig van Beethoven	3.6.2	1.1.1	beethoven_piano_sonatas/MS3	beethoven_piano_sonatas/MS3/31-3.mscx	False	24-92 (C1-Ab6)	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/989195d3-99b5-35f2-b296-9cc3979f14e0	https://viaf.org/viaf/179823640	https://www.wikidata.org/wiki/Q145699	xml	44-92 (Ab2-Ab6)		24-75 (C1-Eb5)															
beethoven_piano_sonatas	32-1	1: 4/4	1: -3, 45: -4, 74: -2, 89: -3	160	157	636.12	210	207	836.12	(((70,), (71,)),)	1970.58	4024	1972	0	0	576	c	2.3.0	Adrian Nagel (2.2.0), Amelia Brey (2.3.0)	AB, AN	1821	1822	OxfordMusicOnline	Ludwig van Beethoven	Sonata no. 32	1	Maestoso - Allegro con brio ed appassionato	op.111					2019-03-05	3.02	Apple Macintosh			Sonata no. 32	1. Maestoso - Allegro con brio ed appassionato		Ludwig van Beethoven	3.6.2	1.1.1	beethoven_piano_sonatas/MS3	beethoven_piano_sonatas/MS3/32-1.mscx	False	24-96 (C1-C7)	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/88fb51a0-8dac-365d-8e00-055aa97f4d43	https://viaf.org/viaf/179823640	https://www.wikidata.org/wiki/Q145699	xml	29-96 (F1-C7)	piano	24-89 (C1-F6)	piano														
beethoven_piano_sonatas	32-2	1: 9/16, 40: 6/16, 59: 12/32, 78: 9/16	1: 0, 130: -3, 144: 0	191	177	389.25	235	225	469.5	(((9,), (10,)), ((18,), (19,)), ((27,), (28,)), ((37, 38), (39,)), ((48,), (49,)), ((57,), (58,)), ((67,), (68,)), ((76,), (77,)))	1196.0	5717	3315	0	0	869	C	2.3.0	Adrian Nagel (2.2.0), Victor Zheng (2.3.0)	AN	1821	1822	OxfordMusicOnline	Ludwig van Beethoven	Sonata no. 32	2	Arietta: Adagio molto semplice e cantabile	op.111					2019-03-05	3.02	Apple Macintosh			Sonata no. 32	2. Arietta: Adagio molto semplice e cantabile		Ludwig van Beethoven	3.6.2	1.1.1	beethoven_piano_sonatas/MS3	beethoven_piano_sonatas/MS3/32-2.mscx	False	26-94 (D1-Bb6)	https://imslp.org/wiki/Klaviersonaten_(Beethoven,_Ludwig_van)	https://musicbrainz.org/work/607559e1-ac3d-36af-8abc-f9a1756330b6	https://viaf.org/viaf/179823640	https://www.wikidata.org/wiki/Q145699	xml	31-94 (G1-Bb6)		26-89 (D1-F6)															
chopin_mazurkas	BI105-2op30-2	1: 3/4	1: 2	65	64	193.0	65.0	64.0	193.0		711.0	810	274	0	0	116	b	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1837	1837	OxfordMusicOnline	Frédéric Chopin	Mazurkas	2		Op. 30					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 30	Mazurka in b, Op. 30, no. 2		Frédéric Chopin	3.6.2	1.1.1	chopin_mazurkas/MS3	chopin_mazurkas/MS3/BI105-2op30-2.mscx	False	35-90 (B1-F#6)	https://imslp.org/wiki/Mazurkas%2C_Op.30_(Chopin%2C_Fr%C3%A9d%C3%A9ric)	https://musicbrainz.org/work/13e317ea-5e50-3d58-8d95-5301862e5e87		https://www.wikidata.org/wiki/Q6799054	xml	59-90 (B3-F#6)	piano	35-71 (B1-B4)	piano	Cédric Koller		B minor / F sharp	minor										
chopin_mazurkas	BI105-3op30-3	1: 3/4	1: -5	95	95	285.0	111.0	111.0	333.0		885.25	1003	387	0	0	159	Db	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH (1-72), AN, DK	1837	1837	OxfordMusicOnline	Frédéric Chopin	Mazurkas	3		Op. 30					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 30	Mazurka in Db, Op. 30, no. 3		Frédéric Chopin	3.6.2	1.1.1	chopin_mazurkas/MS3	chopin_mazurkas/MS3/BI105-3op30-3.mscx	False	25-84 (Db1-C6)	https://imslp.org/wiki/Mazurkas%2C_Op.30_(Chopin%2C_Fr%C3%A9d%C3%A9ric)	https://musicbrainz.org/work/6b914d98-6ac7-3247-b640-8d318d8f4c8c		https://www.wikidata.org/wiki/Q6799054	xml	53-84 (F3-C6)	piano	25-65 (Db1-F4)	piano	Cédric Koller		D flat	major										
chopin_mazurkas	BI105-4op30-4	1: 3/4	1: 4	139	139	417.0	139.0	139.0	417.0		1612.0	1844	590	0	0	228	c#	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1837	1837	OxfordMusicOnline	Frédéric Chopin	Mazurkas	4		Op. 30					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 30	Mazurka in c#, Op. 30, no. 4		Frédéric Chopin	3.6.2	1.1.1	chopin_mazurkas/MS3	chopin_mazurkas/MS3/BI105-4op30-4.mscx	False	30-98 (F#1-D7)	https://imslp.org/wiki/Mazurkas%2C_Op.30_(Chopin%2C_Fr%C3%A9d%C3%A9ric)	https://musicbrainz.org/work/f82c2d5d-e8d5-3457-b57c-3657f73c74f1		https://www.wikidata.org/wiki/Q6799054	xml	49-98 (C#3-D7)	piano	30-69 (F#1-A4)	piano	Cédric Koller		C sharp	minor										
chopin_mazurkas	BI115-1op33-1	1: 3/4	1: 5	49	48	145.0	49.0	48.0	145.0		501.25	491	187	0	0	90	g#	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1838	1838	OxfordMusicOnline	Frédéric Chopin	Mazurkas	1		Op. 33					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 33	Mazurka in g#, Op. 33, no. 1		Frédéric Chopin	3.6.2	1.1.1	chopin_mazurkas/MS3	chopin_mazurkas/MS3/BI115-1op33-1.mscx	False	32-83 (G#1-B5)	https://imslp.org/wiki/Mazurkas%2C_Op.33_(Chopin%2C_Fr%C3%A9d%C3%A9ric)	https://musicbrainz.org/work/5065427b-0964-3b0d-af2d-e963bf277690		https://www.wikidata.org/wiki/Q6149400	xml	59-83 (B3-B5)		32-73 (G#1-C#5)		Ji Won Min		G sharp	minor										
chopin_mazurkas	BI115-2op33-2	1: 3/4	1: 2, 50: -2, 75: 2	137	135	409.0	144.0	143.0	430.0	(((73,), (74,)),)	1582.0	1843	711	0	0	202	D	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1838	1838	OxfordMusicOnline	Frédéric Chopin	Mazurkas	2		Op. 33					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 33	Mazurka in D, Op. 33, no. 2		Frédéric Chopin	3.6.2	1.1.1	chopin_mazurkas/MS3	chopin_mazurkas/MS3/BI115-2op33-2.mscx	False	32-86 (Ab1-D6)	https://imslp.org/wiki/Mazurkas%2C_Op.33_(Chopin%2C_Fr%C3%A9d%C3%A9ric)	https://musicbrainz.org/work/7948353a-b668-3389-845f-4c295bb65ccd		https://www.wikidata.org/wiki/Q6149400	xml	57-86 (A3-D6)	piano	32-69 (Ab1-A4)	piano	Ji Won Min		D	major										
chopin_mazurkas	BI115-3op33-3	1: 3/4	1: 0, 18: -4, 34: 0	49	48	144.0	49.0	48.0	144.0		588.5	534	212	0	0	119	C	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1838	1838	OxfordMusicOnline	Frédéric Chopin	Mazurkas	3		Op. 33					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 33	Mazurka in C, Op. 33, no. 3		Frédéric Chopin	3.6.2	1.1.1	chopin_mazurkas/MS3	chopin_mazurkas/MS3/BI115-3op33-3.mscx	False	37-84 (Db2-C6)	https://imslp.org/wiki/Mazurkas%2C_Op.33_(Chopin%2C_Fr%C3%A9d%C3%A9ric)	https://musicbrainz.org/work/8e25f123-6493-39c2-9af1-fc25f469f687		https://www.wikidata.org/wiki/Q6149400	xml	58-84 (Bb3-C6)	piano	37-69 (Db2-A4)	piano	Ji Won Min		C	major										
chopin_mazurkas	BI115-4op33-4	1: 3/4	1: 2, 50: -2, 66: 2, 114: -2, 130: 5, 194: 2	225	224	673.0	225.0	224.0	673.0		1963.25	2054	854	0	0	374	b	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1838	1838	OxfordMusicOnline	Frédéric Chopin	Mazurkas	4		Op. 33					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 33	Mazurka in b, Op. 33, no. 4		Frédéric Chopin	3.6.2	1.1.1	chopin_mazurkas/MS3	chopin_mazurkas/MS3/BI115-4op33-4.mscx	False	34-94 (Bb1-Bb6)	https://imslp.org/wiki/Mazurkas%2C_Op.33_(Chopin%2C_Fr%C3%A9d%C3%A9ric)	https://musicbrainz.org/work/996ce68b-d60f-3848-bea6-afaa1585fb66		https://www.wikidata.org/wiki/Q6149400	xml	41-94 (F2-Bb6)		34-76 (Bb1-E5)		Ji Won Min		B	minor										
chopin_mazurkas	BI122op41-2	1: 3/4	1: 1	68	68	204.0	68.0	68.0	204.0		941.0	837	266	0	0	143	e	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1839	1839	OxfordMusicOnline	Frédéric Chopin	Mazurkas	2		Op. 41					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 41	Mazurka in e, Op. 41, no. 2		Frédéric Chopin	3.6.2	1.1.1	chopin_mazurkas/MS3	chopin_mazurkas/MS3/BI122op41-2.mscx	False	35-76 (B1-E5)	https://imslp.org/wiki/Mazurkas%2C_Op.41_(Chopin%2C_Fr%C3%A9d%C3%A9ric)	https://musicbrainz.org/work/87ad97cd-a9d7-381e-9b2f-68b51f7f284e		https://www.wikidata.org/wiki/Q6799056	xml	54-76 (F#3-E5)		35-63 (B1-D#4)		Ji Won Min		E	minor										
chopin_mazurkas	BI126-1op41-4	1: 3/4	1: -4	75	74	223.0	83.0	82.0	247.0		782.0	775	365	0	0	151	Ab	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1839	1839	OxfordMusicOnline	Frédéric Chopin	Mazurkas	4		Op. 41					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 41	Mazurka in Ab, Op. 41, no. 4		Frédéric Chopin	3.6.2	1.1.1	chopin_mazurkas/MS3	chopin_mazurkas/MS3/BI126-1op41-4.mscx	False	32-82 (Ab1-Bb5)	https://imslp.org/wiki/Mazurkas%2C_Op.41_(Chopin%2C_Fr%C3%A9d%C3%A9ric)	https://musicbrainz.org/work/22866141-7adc-3b23-a4de-d2dc147de089		https://www.wikidata.org/wiki/Q6799056	xml	55-82 (G3-Bb5)	piano	32-66 (Ab1-Gb4)	piano	Ji Won Min		C sharp	minor										
chopin_mazurkas	BI126-3op41-1	1: 3/4	1: 4	139	139	416.0	139.0	139.0	416.0		1543.25	1661	676	0	0	233	c#	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1838	1838	OxfordMusicOnline	Frédéric Chopin	Mazurkas	1		Op. 41					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 41	Mazurka in c#, Op. 41, no. 1		Frédéric Chopin	3.6.2	1.1.1	chopin_mazurkas/MS3	chopin_mazurkas/MS3/BI126-3op41-1.mscx	False	29-89 (E#1-E#6)	https://imslp.org/wiki/Mazurkas%2C_Op.41_(Chopin%2C_Fr%C3%A9d%C3%A9ric)	https://musicbrainz.org/work/4723c4a0-596e-3aea-83d4-4891c7863446		https://www.wikidata.org/wiki/Q6799056	xml	51-89 (D#3-E#6)		29-72 (E#1-B#4)		Ji Won Min		B	major										
chopin_mazurkas	BI126-4op41-3	1: 3/4	1: 5	78	78	234.0	78.0	78.0	234.0		834.75	956	374	0	0	120	B	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1839	1839	OxfordMusicOnline	Frédéric Chopin	Mazurkas	3		Op. 41					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 41	Mazurka in B, Op. 41, no. 3		Frédéric Chopin	3.6.2	1.1.1	chopin_mazurkas/MS3	chopin_mazurkas/MS3/BI126-4op41-3.mscx	False	30-88 (F#1-E6)	https://imslp.org/wiki/Mazurkas%2C_Op.41_(Chopin%2C_Fr%C3%A9d%C3%A9ric)	https://musicbrainz.org/work/da4b3bc9-4b00-3811-af51-decedb9cbf15		https://www.wikidata.org/wiki/Q6799056	xml	54-88 (F#3-E6)		30-75 (F#1-D#5)		Ji Won Min		A flat	major										
chopin_mazurkas	BI134	1: 3/4	1: 0, 34: 3, 82: 0	113	224	337.0	113.0	112.0	337.0		1208.75	1394	482	0	0	312	a	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1840	1840	OxfordMusicOnline	Frédéric Chopin	Mazurka			BI134					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurka, BI134	Mazurka in a, BI134		Frédéric Chopin	3.6.2	1.1.1	chopin_mazurkas/MS3	chopin_mazurkas/MS3/BI134.mscx	False	28-85 (E1-C#6)	https://imslp.org/wiki/Mazurka_in_A_minor%2C_B.134_(Chopin%2C_Fr%C3%A9d%C3%A9ric)	https://musicbrainz.org/work/e07b52fb-b744-36e2-95d8-4d175ab8555d			xml	56-85 (G#3-C#6)		28-73 (E1-C#5)		Ji Won Min		A	minor										
chopin_mazurkas	BI140	1: 3/4	1: 0, 42: 3, 78: 0	132	247	394.0	132.0	131.0	394.0		1555.75	1542	643	0	0	213	a	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1841	1841	OxfordMusicOnline	Frédéric Chopin	Mazurka			BI140					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurka, BI140	Mazurka in a, BI140		Frédéric Chopin	3.6.2	1.1.1	chopin_mazurkas/MS3	chopin_mazurkas/MS3/BI140.mscx	False	28-96 (E1-C7)	https://imslp.org/wiki/Mazurka_in_A_minor%2C_B.140_(Chopin%2C_Fr%C3%A9d%C3%A9ric)	https://musicbrainz.org/work/b7c39eae-e404-3065-8e10-5da55445cca1			xml	52-96 (E3-C7)		28-78 (E1-F#5)		Ji Won Min		A	minor										
chopin_mazurkas	BI145-1op50-1	1: 3/4	1: 1	104	104	312.0	104.0	104.0	312.0		1228.0	1172	438	0	0	216	G	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1842	1842	OxfordMusicOnline	Frédéric Chopin	Mazurkas	1		Op. 50					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 50	Mazurka in G, Op. 50, no. 1		Frédéric Chopin	3.6.2	1.1.1	chopin_mazurkas/MS3	chopin_mazurkas/MS3/BI145-1op50-1.mscx	False	31-91 (G1-G6)	https://imslp.org/wiki/Mazurkas%2C_Op.50_(Chopin%2C_Fr%C3%A9d%C3%A9ric)	https://musicbrainz.org/work/1cb8a7b9-7878-392a-98f7-3ee87d9ef422		https://www.wikidata.org/wiki/Q6799055	xml	54-91 (F#3-G6)	piano	31-74 (G1-D5)	piano	Ji Won Min		G	major										
chopin_mazurkas	BI145-2op50-2	1: 3/4	1: -4, 60: -5, 84: -4	103	103	309.0	186.0	186.0	558.0		985.75	1161	456	0	0	152	Ab	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1842	1842	OxfordMusicOnline	Frédéric Chopin	Mazurkas	2		Op. 50					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 50	Mazurka in Ab, Op. 50, no. 2		Frédéric Chopin	3.6.2	1.1.1	chopin_mazurkas/MS3	chopin_mazurkas/MS3/BI145-2op50-2.mscx	False	37-80 (Db2-Ab5)	https://imslp.org/wiki/Mazurkas%2C_Op.50_(Chopin%2C_Fr%C3%A9d%C3%A9ric)	https://musicbrainz.org/work/a29426c9-ab93-39a9-b4c1-10d35f0bfb12		https://www.wikidata.org/wiki/Q6799055	xml	53-80 (F3-Ab5)	piano	37-68 (Db2-Ab4)	piano	Ji Won Min		A flat	major										
